name,version,filename,python_version
privacyIDEA,3.8.1,privacyIDEA-3.8.1.tar.gz,source
diffpy.pdfgui,1.4.2,diffpy.pdfgui-1.4.2.tar.gz,source
agiocli,0.5.1,agiocli-0.5.1.tar.gz,source
python-utils,3.5.1,python-utils-3.5.1.tar.gz,source
python-utils,3.5.0,python-utils-3.5.0.tar.gz,source
loggerhead,2.0.1,loggerhead-2.0.1.tar.gz,source
rabbitfixture,0.5.2,rabbitfixture-0.5.2.tar.gz,source
buildlog-consultant,0.0.24,buildlog-consultant-0.0.24.tar.gz,source
patch-based-inpainting,0.0.1,patch_based_inpainting-0.0.1.tar.gz,source
patch-based-inpainting,0.0.2,patch_based_inpainting-0.0.2.tar.gz,source
ods-tools,2.3.2,ods_tools-2.3.2.tar.gz,source
tickle-me-email,4.8.0,tickle-me-email-4.8.0.tar.gz,source
django-slack,5.18.0,django-slack-5.18.0.tar.gz,source
ImageHash,4.3.0,ImageHash-4.3.0.tar.gz,source
caosadvancedtools,0.5.0,caosadvancedtools-0.5.0.tar.gz,source
transforms3d,0.4.1,transforms3d-0.4.1.tar.gz,source
python-djvulibre,0.8.8,python-djvulibre-0.8.8.tar.gz,source
catalystcoop.ferc-xbrl-extractor,0.3.0,catalystcoop.ferc_xbrl_extractor-0.3.0.tar.gz,source
catalystcoop.ferc-xbrl-extractor,0.3.1,catalystcoop.ferc_xbrl_extractor-0.3.1.tar.gz,source
py-cryptonight,0.3.5,py_cryptonight-0.3.5.tar.gz,source
reprotest,0.7.22,reprotest-0.7.22.tar.gz,source
prometheus-xmpp-alerts,0.5.5,prometheus-xmpp-alerts-0.5.5.tar.gz,source
mercurial,6.2.2,mercurial-6.2.2.tar.gz,source
bexvar,1.1.0,bexvar-1.1.0.tar.gz,source
mozilla-repo-urls,0.0.1,mozilla-repo-urls-0.0.1.tar.gz,source
ewokscore,0.1.1,ewokscore-0.1.1.tar.gz,source
ewoksdask,0.1.0rc2,ewoksdask-0.1.0rc2.tar.gz,source
ewoksjob,0.0.9rc0,ewoksjob-0.0.9rc0.tar.gz,source
tqdm,4.64.1,tqdm-4.64.1.tar.gz,source
apache-airflow-providers-amazon,5.1.0rc1,apache-airflow-providers-amazon-5.1.0rc1.tar.gz,source
apache-airflow-providers-common-sql,1.2.0rc1,apache-airflow-providers-common-sql-1.2.0rc1.tar.gz,source
apache-airflow-providers-postgres,5.2.1rc1,apache-airflow-providers-postgres-5.2.1rc1.tar.gz,source
apache-airflow-providers-presto,4.0.1rc1,apache-airflow-providers-presto-4.0.1rc1.tar.gz,source
apache-airflow-providers-sqlite,3.2.1rc1,apache-airflow-providers-sqlite-3.2.1rc1.tar.gz,source
apache-airflow-providers-trino,4.0.1rc1,apache-airflow-providers-trino-4.0.1rc1.tar.gz,source
bme280-upy,2.0.0,bme280-upy-2.0.0.tar.gz,source
debops,3.0.3,debops-3.0.3.tar.gz,source
debops,2.3.6,debops-2.3.6.tar.gz,source
debops,2.2.8,debops-2.2.8.tar.gz,source
Django,4.1.1,Django-4.1.1.tar.gz,source
sagemaker,2.108.0,sagemaker-2.108.0.tar.gz,source
PyPDF2,2.10.5,PyPDF2-2.10.5.tar.gz,source
PyKCS11,1.5.11,PyKCS11-1.5.11.tar.gz,source
ubelt,1.2.2,ubelt-1.2.2.tar.gz,source
xdoctest,1.1.0,xdoctest-1.1.0.tar.gz,source
python-telegram-bot,13.14,python-telegram-bot-13.14.tar.gz,source
python-telegram-bot-raw,13.14,python-telegram-bot-raw-13.14.tar.gz,source
psycopg,3.0.18,psycopg-3.0.18.tar.gz,source
psycopg-c,3.0.18,psycopg-c-3.0.18.tar.gz,source
sklearn2pmml,0.86.0,sklearn2pmml-0.86.0.tar.gz,source
leetscraper,2.4.0,leetscraper-2.4.0.tar.gz,source
vaping,1.5.3,vaping-1.5.3.tar.gz,source
aehostd,1.5.12,aehostd-1.5.12.tar.gz,source
elyra,3.11.1,elyra-3.11.1.tar.gz,source
elyra-server,3.11.1,elyra-server-3.11.1.tar.gz,source
airflow-notebook,3.11.1,airflow-notebook-3.11.1.tar.gz,source
kfp-notebook,3.11.1,kfp-notebook-3.11.1.tar.gz,source
elyra-code-snippet-extension,3.11.1,elyra-code-snippet-extension-3.11.1.tar.gz,source
elyra-code-viewer-extension,3.11.1,elyra-code-viewer-extension-3.11.1.tar.gz,source
elyra-pipeline-editor-extension,3.11.1,elyra-pipeline-editor-extension-3.11.1.tar.gz,source
elyra-python-editor-extension,3.11.1,elyra-python-editor-extension-3.11.1.tar.gz,source
elyra-r-editor-extension,3.11.1,elyra-r-editor-extension-3.11.1.tar.gz,source
elyra-scala-editor-extension,3.11.1,elyra-scala-editor-extension-3.11.1.tar.gz,source
inmanta-dev-dependencies,2.34.0,inmanta-dev-dependencies-2.34.0.tar.gz,source
pwdsphinx,1.0.13,pwdsphinx-1.0.13.tar.gz,source
releng-tool,0.15.0,releng-tool-0.15.0.tar.gz,source
woob,3.3,woob-3.3.tar.gz,source
woob,3.3.1,woob-3.3.1.tar.gz,source
askGPT,0.4.20,askGPT-0.4.20.tar.gz,source
askGPT,0.4.21,askGPT-0.4.21.tar.gz,source
pingparsing,1.4.1,pingparsing-1.4.1.tar.gz,source
tabledata,1.3.1,tabledata-1.3.1.tar.gz,source
inkex-bh,1.0.0rc4,inkex_bh-1.0.0rc4.tar.gz,source
inkex-bh,1.0.0rc5,inkex_bh-1.0.0rc5.tar.gz,source
whatdat,0.1.0,whatdat-0.1.0.tar.gz,source
fangfrisch,1.6.0,fangfrisch-1.6.0.tar.gz,source
fangfrisch,1.6.0.dev1,fangfrisch-1.6.0.dev1.tar.gz,source
django-snowflake,4.0a1,django-snowflake-4.0a1.tar.gz,source
sagemaker,2.133.0,sagemaker-2.133.0.tar.gz,source
pdfautonup,1.7.0,pdfautonup-1.7.0.tar.gz,source
streamlink,5.3.0,streamlink-5.3.0.tar.gz,source
robotframework-dynamodbsqllibrary,0.3.1,robotframework-dynamodbsqllibrary-0.3.1.tar.gz,source
byov,2.3.6,byov-2.3.6.tar.gz,source
ipsilon,3.0.2,ipsilon-3.0.2.tar.gz,source
barman,3.0.1,barman-3.0.1.tar.gz,source
wafer-debconf,0.6.4,wafer-debconf-0.6.4.tar.gz,source
wafer-debconf,0.6.5,wafer-debconf-0.6.5.tar.gz,source
pyndl,0.8.2,pyndl-0.8.2.tar.gz,source
dataflake.wsgi.bjoern,1.2,dataflake.wsgi.bjoern-1.2.tar.gz,source
dataflake.wsgi.werkzeug,1.1,dataflake.wsgi.werkzeug-1.1.tar.gz,source
dataflake.wsgi.cheroot,1.1,dataflake.wsgi.cheroot-1.1.tar.gz,source
bruco,0.2.1,bruco-0.2.1.tar.gz,source
histdatacom,0.76.10,histdatacom-0.76.10.tar.gz,source
rosdep,0.22.1,rosdep-0.22.1.tar.gz,source
rosdep,0.22.0,rosdep-0.22.0.tar.gz,source
colcon-core,0.9.0,colcon-core-0.9.0.tar.gz,source
metaindex,1.3.0,metaindex-1.3.0.tar.gz,source
borgbackup,2.0.0a2,borgbackup-2.0.0a2.tar.gz,source
diffoscope,217,diffoscope-217.tar.gz,source
cursedspace,1.5.2,cursedspace-1.5.2.tar.gz,source
metaindexmanager,0.9.0,metaindexmanager-0.9.0.tar.gz,source
metaindexmanager,0.8.0,metaindexmanager-0.8.0.tar.gz,source
kolibri,0.15.4,kolibri-0.15.4.tar.gz,source
python-ligo-lw,1.8.1,python-ligo-lw-1.8.1.tar.gz,source
ewoksorange,0.1.0rc10,ewoksorange-0.1.0rc10.tar.gz,source
invocations,2.6.1,invocations-2.6.1.tar.gz,source
nvchecker,2.9,nvchecker-2.9.tar.gz,source
enough,2.2.12,enough-2.2.12.tar.gz,source
enough,2.2.13,enough-2.2.13.tar.gz,source
diff-cover,6.5.1,diff_cover-6.5.1.tar.gz,source
gallery-dl,1.22.2,gallery_dl-1.22.2.tar.gz,source
borgmatic,1.6.4,borgmatic-1.6.4.tar.gz,source
channels,3.0.5,channels-3.0.5.tar.gz,source
trivver,2.2.2,trivver-2.2.2.tar.gz,source
PyPDF2,2.4.0,PyPDF2-2.4.0.tar.gz,source
SQLAlchemy,1.4.38,SQLAlchemy-1.4.38.tar.gz,source
SQLAlchemy,1.4.39,SQLAlchemy-1.4.39.tar.gz,source
python-telegram-bot,20.0a2,python-telegram-bot-20.0a2.tar.gz,source
python-telegram-bot-raw,20.0a2,python-telegram-bot-raw-20.0a2.tar.gz,source
scipy,1.9.0rc1,scipy-1.9.0rc1.tar.gz,source
gwpy,2.1.4,gwpy-2.1.4.tar.gz,source
pycryptodome,3.15.0,pycryptodome-3.15.0.tar.gz,source
pycryptodomex,3.15.0,pycryptodomex-3.15.0.tar.gz,source
inmanta-dev-dependencies,2.24.0,inmanta-dev-dependencies-2.24.0.tar.gz,source
disperse,0.0.6,disperse-0.0.6.tar.gz,source
upstream-ontologist,0.1.35,upstream-ontologist-0.1.35.tar.gz,source
ods-tools,3.0.2,ods_tools-3.0.2.tar.gz,source
dxpy,0.339.0,dxpy-0.339.0.tar.gz,source
wikimedia-spicerack,6.1.0,wikimedia-spicerack-6.1.0.tar.gz,source
oasislmf,1.27.1,oasislmf-1.27.1.tar.gz,source
colcon-core,0.12.1,colcon-core-0.12.1.tar.gz,source
diffoscope,235,diffoscope-235.tar.gz,source
silver-platter,0.5.7,silver-platter-0.5.7.tar.gz,source
fastbencode,0.2,fastbencode-0.2.tar.gz,source
intelmq,3.1.0,intelmq-3.1.0.tar.gz,source
SQLAlchemy,2.0.3,SQLAlchemy-2.0.3.tar.gz,source
setuptools-gettext,0.1.3,setuptools-gettext-0.1.3.tar.gz,source
setuptools-protobuf,0.1.6,setuptools-protobuf-0.1.6.tar.gz,source
inmanta-dev-dependencies,2.58.0,inmanta_dev_dependencies-2.58.0.tar.gz,source
mat2,0.13.3,mat2-0.13.3.tar.gz,source
askGPT,0.4.25,askGPT-0.4.25.tar.gz,source
CoVeriTeam,1.0,CoVeriTeam-1.0.tar.gz,source
listenbrainz-submit,1.0.1,listenbrainz_submit-1.0.1.tar.gz,source
sagemaker,2.135.0,sagemaker-2.135.0.tar.gz,source
stripe,5.3.0b1,stripe-5.3.0b1.tar.gz,source
nitor-devel-backend,0.1.17,nitor-devel-backend-0.1.17.tar.gz,source
nitor-devel-backend,0.1.15,nitor-devel-backend-0.1.15.tar.gz,source
nitor-devel-backend,0.1.16,nitor-devel-backend-0.1.16.tar.gz,source
helios-client,0.3.20220602.post1,helios-client-0.3.20220602.post1.tar.gz,source
helios-client,0.3.20220602.post2,helios-client-0.3.20220602.post2.tar.gz,source
helios-client,0.3.20220603.post1,helios-client-0.3.20220603.post1.tar.gz,source
borgbackup,1.1.18,borgbackup-1.1.18.tar.gz,source
borgbackup,1.2.1,borgbackup-1.2.1.tar.gz,source
wikimedia-spicerack,2.6.0,wikimedia-spicerack-2.6.0.tar.gz,source
ciecplib,0.5.1,ciecplib-0.5.1.tar.gz,source
opensearch-dsl,2.0.0,opensearch-dsl-2.0.0.tar.gz,source
opensearch-dsl,2.0.1,opensearch-dsl-2.0.1.tar.gz,source
dulwich,0.20.43,dulwich-0.20.43.tar.gz,source
flask-tryton,0.11.1,flask_tryton-0.11.1.tar.gz,source
codenerix-lib,1.0.16,codenerix-lib-1.0.16.tar.gz,source
slapos.toolbox,0.127,slapos.toolbox-0.127.tar.gz,source
gdstk,0.8.3,gdstk-0.8.3.tar.gz,source
mat2,0.12.4,mat2-0.12.4.tar.gz,source
diffoscope,215,diffoscope-215.tar.gz,source
slapos.recipe.build,0.55,slapos.recipe.build-0.55.tar.gz,source
kolibri,0.15.3,kolibri-0.15.3.tar.gz,source
mercurial,6.1.3,mercurial-6.1.3.tar.gz,source
cpdf,0.0.5,cpdf-0.0.5.tar.gz,source
cpdf,0.0.6,cpdf-0.0.6.tar.gz,source
ewokscore,0.1.0rc11,ewokscore-0.1.0rc11.tar.gz,source
atlasify,0.7.3,atlasify-0.7.3.tar.gz,source
ansible,5.9.0,ansible-5.9.0.tar.gz,source
ansible,6.0.0rc1,ansible-6.0.0rc1.tar.gz,source
hdf5plugin,3.3.1,hdf5plugin-3.3.1.tar.gz,source
Sphinx,5.0.1,Sphinx-5.0.1.tar.gz,source
gdspy,1.6.12,gdspy-1.6.12.zip,source
xml2rfc,3.12.10,xml2rfc-3.12.10.tar.gz,source
xml2rfc,3.12.9,xml2rfc-3.12.9.tar.gz,source
fabio,0.14.0,fabio-0.14.0.tar.gz,source
gallery-dl,1.22.1,gallery_dl-1.22.1.tar.gz,source
trytond,6.2.9,trytond-6.2.9.tar.gz,source
trytond,6.0.19,trytond-6.0.19.tar.gz,source
trytond,6.4.1,trytond-6.4.1.tar.gz,source
trytond-stock-supply,5.0.10,trytond_stock_supply-5.0.10.tar.gz,source
trytond-party,6.0.3,trytond_party-6.0.3.tar.gz,source
trytond-stock-supply,6.2.2,trytond_stock_supply-6.2.2.tar.gz,source
trytond-stock-supply,6.0.3,trytond_stock_supply-6.0.3.tar.gz,source
trytond-stock,6.2.6,trytond_stock-6.2.6.tar.gz,source
trytond-stock,6.0.14,trytond_stock-6.0.14.tar.gz,source
trytond-party,6.2.1,trytond_party-6.2.1.tar.gz,source
trytond-bank,6.4.1,trytond_bank-6.4.1.tar.gz,source
trytond-stock-supply,6.4.1,trytond_stock_supply-6.4.1.tar.gz,source
trytond-party,6.4.1,trytond_party-6.4.1.tar.gz,source
trytond-account-fr-chorus,5.0.6,trytond_account_fr_chorus-5.0.6.tar.gz,source
trytond-account-stock-landed-cost,5.0.4,trytond_account_stock_landed_cost-5.0.4.tar.gz,source
trytond-account,5.0.25,trytond_account-5.0.25.tar.gz,source
trytond-account-fr-chorus,6.2.1,trytond_account_fr_chorus-6.2.1.tar.gz,source
trytond-account-fr-chorus,6.0.3,trytond_account_fr_chorus-6.0.3.tar.gz,source
trytond-product-image,6.2.1,trytond_product_image-6.2.1.tar.gz,source
trytond-account-stock-landed-cost,6.2.2,trytond_account_stock_landed_cost-6.2.2.tar.gz,source
trytond-account-stock-landed-cost,6.0.3,trytond_account_stock_landed_cost-6.0.3.tar.gz,source
trytond-account-invoice-stock,6.2.1,trytond_account_invoice_stock-6.2.1.tar.gz,source
trytond-account-invoice-stock,6.0.1,trytond_account_invoice_stock-6.0.1.tar.gz,source
trytond-account,6.2.7,trytond_account-6.2.7.tar.gz,source
trytond-account,6.0.11,trytond_account-6.0.11.tar.gz,source
trytond-sale,6.2.3,trytond_sale-6.2.3.tar.gz,source
trytond-sale,6.0.6,trytond_sale-6.0.6.tar.gz,source
trytond-purchase,6.2.3,trytond_purchase-6.2.3.tar.gz,source
trytond-purchase,6.0.7,trytond_purchase-6.0.7.tar.gz,source
trytond-product-image,6.4.1,trytond_product_image-6.4.1.tar.gz,source
trytond-account-stock-landed-cost,6.4.1,trytond_account_stock_landed_cost-6.4.1.tar.gz,source
trytond-account-payment-clearing,6.4.1,trytond_account_payment_clearing-6.4.1.tar.gz,source
trytond-account-invoice-stock,6.4.1,trytond_account_invoice_stock-6.4.1.tar.gz,source
trytond-account,6.4.1,trytond_account-6.4.1.tar.gz,source
trytond-sale,6.4.1,trytond_sale-6.4.1.tar.gz,source
trytond-purchase,6.4.1,trytond_purchase-6.4.1.tar.gz,source
sagemaker,2.93.0,sagemaker-2.93.0.tar.gz,source
sagemaker,2.93.1,sagemaker-2.93.1.tar.gz,source
sagemaker,2.94.0,sagemaker-2.94.0.tar.gz,source
sagemaker-training,4.1.3,sagemaker_training-4.1.3.tar.gz,source
sagemaker-tensorflow-training,20.3.1,sagemaker_tensorflow_training-20.3.1.tar.gz,source
networkx,2.8.3,networkx-2.8.3.tar.gz,source
PyPDF2,2.1.0,PyPDF2-2.1.0.tar.gz,source
ubelt,1.1.0,ubelt-1.1.0.tar.gz,source
trytond,5.0.48,trytond-5.0.48.tar.gz,source
ae-dir-tool,1.0.8,ae-dir-tool-1.0.8.tar.gz,source
elyra,3.9.0rc1,elyra-3.9.0rc1.tar.gz,source
elyra-server,3.9.0rc1,elyra-server-3.9.0rc1.tar.gz,source
airflow-notebook,3.9.0rc1,airflow-notebook-3.9.0rc1.tar.gz,source
kfp-notebook,3.9.0rc1,kfp-notebook-3.9.0rc1.tar.gz,source
elyra-code-snippet-extension,3.9.0rc1,elyra-code-snippet-extension-3.9.0rc1.tar.gz,source
elyra-code-viewer-extension,3.9.0rc1,elyra-code-viewer-extension-3.9.0rc1.tar.gz,source
elyra-pipeline-editor-extension,3.9.0rc1,elyra-pipeline-editor-extension-3.9.0rc1.tar.gz,source
elyra-python-editor-extension,3.9.0rc1,elyra-python-editor-extension-3.9.0rc1.tar.gz,source
elyra-r-editor-extension,3.9.0rc1,elyra-r-editor-extension-3.9.0rc1.tar.gz,source
elyra,3.9.0rc2,elyra-3.9.0rc2.tar.gz,source
elyra-server,3.9.0rc2,elyra-server-3.9.0rc2.tar.gz,source
airflow-notebook,3.9.0rc2,airflow-notebook-3.9.0rc2.tar.gz,source
kfp-notebook,3.9.0rc2,kfp-notebook-3.9.0rc2.tar.gz,source
elyra-code-snippet-extension,3.9.0rc2,elyra-code-snippet-extension-3.9.0rc2.tar.gz,source
elyra-code-viewer-extension,3.9.0rc2,elyra-code-viewer-extension-3.9.0rc2.tar.gz,source
elyra-pipeline-editor-extension,3.9.0rc2,elyra-pipeline-editor-extension-3.9.0rc2.tar.gz,source
elyra-python-editor-extension,3.9.0rc2,elyra-python-editor-extension-3.9.0rc2.tar.gz,source
elyra-r-editor-extension,3.9.0rc2,elyra-r-editor-extension-3.9.0rc2.tar.gz,source
elyra,3.9.0rc4,elyra-3.9.0rc4.tar.gz,source
elyra-server,3.9.0rc4,elyra-server-3.9.0rc4.tar.gz,source
airflow-notebook,3.9.0rc4,airflow-notebook-3.9.0rc4.tar.gz,source
kfp-notebook,3.9.0rc4,kfp-notebook-3.9.0rc4.tar.gz,source
elyra-code-snippet-extension,3.9.0rc4,elyra-code-snippet-extension-3.9.0rc4.tar.gz,source
elyra-code-viewer-extension,3.9.0rc4,elyra-code-viewer-extension-3.9.0rc4.tar.gz,source
elyra-pipeline-editor-extension,3.9.0rc4,elyra-pipeline-editor-extension-3.9.0rc4.tar.gz,source
elyra-python-editor-extension,3.9.0rc4,elyra-python-editor-extension-3.9.0rc4.tar.gz,source
elyra-r-editor-extension,3.9.0rc4,elyra-r-editor-extension-3.9.0rc4.tar.gz,source
elyra,3.9.0rc3,elyra-3.9.0rc3.tar.gz,source
elyra-server,3.9.0rc3,elyra-server-3.9.0rc3.tar.gz,source
airflow-notebook,3.9.0rc3,airflow-notebook-3.9.0rc3.tar.gz,source
kfp-notebook,3.9.0rc3,kfp-notebook-3.9.0rc3.tar.gz,source
elyra-code-snippet-extension,3.9.0rc3,elyra-code-snippet-extension-3.9.0rc3.tar.gz,source
elyra-code-viewer-extension,3.9.0rc3,elyra-code-viewer-extension-3.9.0rc3.tar.gz,source
elyra-pipeline-editor-extension,3.9.0rc3,elyra-pipeline-editor-extension-3.9.0rc3.tar.gz,source
elyra-python-editor-extension,3.9.0rc3,elyra-python-editor-extension-3.9.0rc3.tar.gz,source
elyra-r-editor-extension,3.9.0rc3,elyra-r-editor-extension-3.9.0rc3.tar.gz,source
elyra,3.9.0,elyra-3.9.0.tar.gz,source
elyra-server,3.9.0,elyra-server-3.9.0.tar.gz,source
airflow-notebook,3.9.0,airflow-notebook-3.9.0.tar.gz,source
kfp-notebook,3.9.0,kfp-notebook-3.9.0.tar.gz,source
elyra-code-snippet-extension,3.9.0,elyra-code-snippet-extension-3.9.0.tar.gz,source
elyra-code-viewer-extension,3.9.0,elyra-code-viewer-extension-3.9.0.tar.gz,source
elyra-pipeline-editor-extension,3.9.0,elyra-pipeline-editor-extension-3.9.0.tar.gz,source
elyra-python-editor-extension,3.9.0,elyra-python-editor-extension-3.9.0.tar.gz,source
elyra-r-editor-extension,3.9.0,elyra-r-editor-extension-3.9.0.tar.gz,source
inmanta-dev-dependencies,2.21.0,inmanta-dev-dependencies-2.21.0.tar.gz,source
picard,2.8.1,picard-2.8.1.tar.gz,source
argcomplete,3.0.3,argcomplete-3.0.3.tar.gz,source
wafer-debconf,0.11.2,wafer-debconf-0.11.2.tar.gz,source
test-project-python,0.0.2.post6,test-project-python-0.0.2.post6.tar.gz,source
rospkg,1.5.0,rospkg-1.5.0.tar.gz,source
rosdep,0.22.2,rosdep-0.22.2.tar.gz,source
dfx-apiv2-client,0.14.0,dfx-apiv2-client-0.14.0.tar.gz,source
magic-folder,23.3.1,magic-folder-23.3.1.tar.gz,source
sagemaker,2.140.1,sagemaker-2.140.1.tar.gz,source
libphdi-python,20220109,libphdi-python-20220109.tar.gz,source
libphdi-python,20220110,libphdi-python-20220110.tar.gz,source
numcu,0.0.0,numcu-0.0.0.tar.gz,source
notcurses,3.0.4,notcurses-3.0.4.tar.gz,source
django-clear-memcache,1.4.2,django-clear-memcache-1.4.2.tar.gz,source
django-clear-memcache,1.4.3,django-clear-memcache-1.4.3.tar.gz,source
rhcalendar,1.3.4,rhcalendar-1.3.4.tar.gz,source
sdkmanager,0.5.1,sdkmanager-0.5.1.tar.gz,source
sdkmanager,0.5.2,sdkmanager-0.5.2.tar.gz,source
ubelt,0.11.1,ubelt-0.11.1.tar.gz,source
aiohttp-openmetrics,0.0.4,aiohttp-openmetrics-0.0.4.tar.gz,source
django-security-keys,1.0.0,django-security-keys-1.0.0.tar.gz,source
django-security-keys,1.0.1,django-security-keys-1.0.1.tar.gz,source
xandikos,0.2.8,xandikos-0.2.8.tar.gz,source
metaindex,0.6.0,metaindex-0.6.0.tar.gz,source
josepy,1.12.0,josepy-1.12.0.tar.gz,source
metaindexmanager,0.3.0,metaindexmanager-0.3.0.tar.gz,source
metaindexmanager,0.3.1,metaindexmanager-0.3.1.tar.gz,source
slapos.recipe.cmmi,0.19,slapos.recipe.cmmi-0.19.tar.gz,source
slapos.recipe.build,0.53,slapos.recipe.build-0.53.tar.gz,source
Zope,4.7,Zope-4.7.tar.gz,source
Zope,5.4,Zope-5.4.tar.gz,source
letsdns,0.1.dev1,letsdns-0.1.dev1.tar.gz,source
ewokscore,0.0.8a4,ewokscore-0.0.8a4.tar.gz,source
ewoksppf,0.0.3a2,ewoksppf-0.0.3a2.tar.gz,source
ansible,5.2.0,ansible-5.2.0.tar.gz,source
GitPython,3.1.26,GitPython-3.1.26.tar.gz,source
gallery-dl,1.20.1,gallery_dl-1.20.1.tar.gz,source
django-request,1.6.1,django-request-1.6.1.tar.gz,source
web2ldap,1.6.28,web2ldap-1.6.28.tar.gz,source
sagemaker,2.72.3,sagemaker-2.72.3.tar.gz,source
psycopg,3.0.8,psycopg-3.0.8.tar.gz,source
psycopg-c,3.0.8,psycopg-c-3.0.8.tar.gz,source
psycopg-pool,3.0.3,psycopg-pool-3.0.3.tar.gz,source
paramiko,2.9.2,paramiko-2.9.2.tar.gz,source
flufl.lock,7.0,flufl.lock-7.0.tar.gz,source
atpublic,3.0,atpublic-3.0.tar.gz,source
atpublic,3.0.1,atpublic-3.0.1.tar.gz,source
flufl.i18n,4.0,flufl.i18n-4.0.tar.gz,source
slapdcheck,3.9.4,slapdcheck-3.9.4.tar.gz,source
picard,2.7.2,picard-2.7.2.tar.gz,source
hg-git,1.0.2,hg-git-1.0.2.tar.gz,source
argcomplete,2.0.6,argcomplete-2.0.6.tar.gz,source
argcomplete,2.1.0,argcomplete-2.1.0.tar.gz,source
argcomplete,2.1.1,argcomplete-2.1.1.tar.gz,source
authheaders,0.15.2,authheaders-0.15.2.tar.gz,source
barnhunt,1.2.0rc5,barnhunt-1.2.0rc5.tar.gz,source
puccini,0.21.0,puccini-0.21.0.tar.gz,source
tendril-interests,0.1.3,tendril-interests-0.1.3.tar.gz,source
tendril-auth,0.2.20,tendril-auth-0.2.20.tar.gz,source
tendril-artefacts,0.1.4,tendril-artefacts-0.1.4.tar.gz,source
ofxstatement-n26,0.1,ofxstatement-n26-0.1.tar.gz,source
ofxstatement-chebanca,0.2,ofxstatement-chebanca-0.2.tar.gz,source
ofxstatement-chebanca,0.1.2,ofxstatement-chebanca-0.1.2.tar.gz,source
alembic,1.10.0,alembic-1.10.0.tar.gz,source
SQLAlchemy,2.0.5,SQLAlchemy-2.0.5.tar.gz,source
SQLAlchemy,2.0.5.post1,SQLAlchemy-2.0.5.post1.tar.gz,source
pter,3.6.0,pter-3.6.0.tar.gz,source
libica,2.2.0rc2,libica-2.2.0rc2.tar.gz,source
libica,2.2.0,libica-2.2.0.tar.gz,source
zcatalyst-runtime-3-9,12.0.1,zcatalyst_runtime_3_9-12.0.1.tar.gz,source
ods-tools,3.0.4,ods_tools-3.0.4.tar.gz,source
test-project-python,0.0.2.post1,test-project-python-0.0.2.post1.tar.gz,source
oasislmf,1.27.2,oasislmf-1.27.2.tar.gz,source
kolibri,0.15.12,kolibri-0.15.12.tar.gz,source
Weblate,4.16.3,Weblate-4.16.3.tar.gz,source
sagemaker,2.139.0,sagemaker-2.139.0.tar.gz,source
katsdptelstate,0.13,katsdptelstate-0.13.tar.gz,source
in-toto,1.3.2,in_toto-1.3.2.tar.gz,source
zcatalyst-runtime-39,0.0.2,zcatalyst_runtime_39-0.0.2.tar.gz,source
intelmqmail,1.3.1,intelmqmail-1.3.1.tar.gz,source
squad,1.54.2,squad-1.54.2.tar.gz,source
squad-linaro-plugins,1.26,squad-linaro-plugins-1.26.tar.gz,source
django-slack,5.17.8,django-slack-5.17.8.tar.gz,source
django-autologin,0.7.1,django-autologin-0.7.1.tar.gz,source
django-enumfield-ng,1.7.2,django-enumfield-ng-1.7.2.tar.gz,source
intelmq-fody-backend,0.9.2,intelmq-fody-backend-0.9.2.tar.gz,source
django-force-logout,3.2.2,django-force-logout-3.2.2.tar.gz,source
django-cache-toolbox,1.6.1,django-cache-toolbox-1.6.1.tar.gz,source
intelmq-webinput-csv,0.5.0,intelmq_webinput_csv-0.5.0.tar.gz,source
django-auto-one-to-one,3.3.2,django-auto-one-to-one-3.3.2.tar.gz,source
django-auto-one-to-one,3.3.4,django-auto-one-to-one-3.3.4.tar.gz,source
django-auto-one-to-one,3.3.5,django-auto-one-to-one-3.3.5.tar.gz,source
django-filebased-email-backend-ng,2.1.3,django-filebased-email-backend-ng-2.1.3.tar.gz,source
trytond-gis,6.0.1,trytond_gis-6.0.1.tar.gz,source
trytond-gis,5.0.1,trytond_gis-5.0.1.tar.gz,source
pytest-inmanta-yang,1.3.0,pytest-inmanta-yang-1.3.0.tar.gz,source
roundup,2.2.0b1,roundup-2.2.0b1.tar.gz,source
python-debian,0.1.44,python-debian-0.1.44.tar.gz,source
kwarray,0.6.1,kwarray-0.6.1.tar.gz,source
kwarray,0.6.2,kwarray-0.6.2.tar.gz,source
sdbus,0.10.0,sdbus-0.10.0.tar.gz,source
graphsrv,2.1.1,graphsrv-2.1.1.tar.gz,source
pyhesaff,2.0.1,pyhesaff-2.0.1.tar.gz,source
pyhesaff,2.1.0,pyhesaff-2.1.0.tar.gz,source
django-codenerix,4.0.6,django-codenerix-4.0.6.tar.gz,source
utool,2.1.5,utool-2.1.5.tar.gz,source
xcookie,0.1.0,xcookie-0.1.0.tar.gz,source
kwplot,0.4.12,kwplot-0.4.12.tar.gz,source
vtool-ibeis-ext,0.1.0,vtool_ibeis_ext-0.1.0.tar.gz,source
mercurial,6.1.4,mercurial-6.1.4.tar.gz,source
mercurial,6.2rc0,mercurial-6.2rc0.tar.gz,source
pyflann-ibeis,2.2.0,pyflann_ibeis-2.2.0.tar.gz,source
cmd-queue,0.1.0,cmd_queue-0.1.0.tar.gz,source
versioned-hdf5,1.3.10,versioned-hdf5-1.3.10.tar.gz,source
libica,2.1.0rc1,libica-2.1.0rc1.tar.gz,source
